Player,School,Pos,labels,X1,X2,Status,G,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/40,OBPM,DBPM,BPM
D.J. Magley,Western Kentucky,Forward,Offensive Big,-2.744943337,0.534500207,Inactive,131,1183,5,10.1,0.51,5,10.1,0.51,0,0,0,2.6,4.5,0.612,14.8,2,1.6,1.3,2.9,10.1,12.7,105.5,98,12,0.528,0.51,0,0.341,272,10.4,19.7,15,6.6,1.6,2.3,18.6,12.9,2.2,4,6.2,0.106,-0.4,2.8,2.5
D.J. Mason,Campbell,Forward,Versatile Forward,-1.372306044,0.366890241,Inactive,98,2091,10.8,21.9,0.491,9.4,18.1,0.522,1.3,3.8,0.344,4.2,7.4,0.571,13.9,4.3,1.7,1.9,3.9,6.4,27,107,105,21,0.532,0.521,0.174,0.336,933,9.8,18,13.8,17.6,1.7,3.4,13.4,25.7,4.1,2.3,6.4,0.123,-0.7,-1.2,-1.9
D.J. McCall,IUPUI,Guard,Shooting Wing,-0.191152816,1.077317535,Active,63,1342,4.5,10.7,0.422,4,9.1,0.444,0.5,1.6,0.297,3.7,6,0.609,10.9,3.8,1.8,0.4,4.2,5.3,13.2,95.4,107.6,10.3,0.486,0.445,0.152,0.566,355,8.3,14.4,11.2,12,1.8,0.7,23.7,15.5,0.4,1.1,1.6,0.048,-2.7,0.5,-2.2
D.J. Newbill,Southern Mississippi,Guard,Shooting Wing,0.439035807,0.543063815,Inactive,131,4542,9.8,21.7,0.448,8,16.4,0.485,1.8,5.3,0.337,6.9,9.6,0.724,9.1,4.6,1.8,0.4,4.6,4.7,28.2,107.4,105.3,19.5,0.537,0.49,0.244,0.441,2076,6.2,11.6,8.8,18.6,1.8,0.8,14.9,26.6,9.9,4.5,14.3,0.126,4.2,0.6,4.8
D.J. Richardson,Illinois,Guard,Swingman,1.489790352,0.285973286,Inactive,138,4351,7,18,0.388,3.1,7,0.438,3.9,10.9,0.355,2.8,3.6,0.787,5.5,3.5,1.7,0.3,2.7,3.5,20.7,107.2,104,13.6,0.525,0.496,0.609,0.201,1369,2.3,9,5.5,11.3,1.7,0.6,12.1,19.2,6.9,4.3,11.3,0.103,3.6,1.1,4.6
D.J. Seeley,University of California,Guard,Swingman,1.158055879,0.57427859,Inactive,110,2090,9.7,21.7,0.441,6,12.8,0.461,3.7,8.9,0.411,6.8,8.9,0.756,8.9,4.9,2.8,0.4,4.8,5.2,30,112.8,103.2,21.9,0.568,0.524,0.405,0.407,1055,5.5,13.8,9.6,17.4,2.8,0.7,15.8,26.7,6.2,2.4,8.6,0.162,3.9,-1.6,2.3
D.J. Shelton,Washington State,Forward,Versatile Forward,-1.341270216,1.317796652,Inactive,98,2314,6.3,14.9,0.427,4.9,9.6,0.509,1.5,5.2,0.277,4.4,6.4,0.682,16.2,3.2,1.4,1.3,4,5.4,18.5,101.2,100.9,15.2,0.517,0.476,0.353,0.431,700,8.1,25.1,16.1,11.2,1.4,2.5,18.4,19,2.3,3.3,5.6,0.097,-0.2,2.5,2.3
D.J. Stephens,Memphis,Forward,Offensive Big,-3.148278683,-0.126133595,Inactive,129,1703,7.1,11.3,0.627,6.5,9.7,0.669,0.6,1.6,0.37,2.8,4.4,0.633,14.9,1.5,2.2,5.1,1.7,5.6,17.5,132.4,91.5,22.4,0.655,0.653,0.139,0.388,494,11.2,19.1,15.2,5,2.2,9.1,11.1,12.8,4.6,3.7,8.3,0.196,2.9,7.1,10
D.J. Ursery,Pacific,Guard,Swingman,0.528997348,-0.12458028,Active,71,998,7.3,18.3,0.396,6.6,15.3,0.432,0.7,3,0.216,5.2,8,0.657,9,5.1,1.5,0.2,5.1,7.5,20.4,90.5,106.5,10.2,0.461,0.414,0.166,0.435,353,4.2,13.4,8.6,18.3,1.5,0.4,18.8,23.4,-0.1,1,0.9,0.036,-3.3,-0.6,-3.9
D.J. Williams,Illinois,Guard,Shooting Wing,-0.102854586,-0.147086824,Active,46,469,5.1,12.4,0.41,4.6,9.7,0.474,0.5,2.7,0.182,1.7,3,0.583,7,2.2,1,1.1,3.7,4.1,12.4,84.1,108.7,6.5,0.449,0.43,0.22,0.24,106,5,9.3,7.1,7.2,1,2.1,21.2,15.7,-0.3,0.4,0.1,0.011,-3.9,1.8,-2.1
D.J. Wilson,Michigan,Forward,Scoring Wing,-1.378998236,-0.298235146,Active,69,1337,9,17.1,0.525,6.7,10.8,0.619,2.3,6.3,0.363,2.7,3.3,0.817,10.6,2.7,1.2,3.3,2.4,4.6,22.9,120.3,102.5,20.3,0.614,0.592,0.369,0.194,470,6.2,15.9,11.2,8.6,1.2,5.6,11.5,18.9,3.4,1.9,5.3,0.158,4.3,4.3,8.6
D'Andre Bullard,Florida A&amp;M,Guard,Swingman,1.37286504,-0.061491191,Inactive,85,1539,4.3,13.3,0.323,3.3,10,0.328,1,3.3,0.308,1.7,2.5,0.652,7.4,5.1,2.5,0.3,4.7,4.6,11.3,78.3,104.7,6.6,0.389,0.362,0.251,0.191,346,2.7,12.5,7.2,16.8,2.5,0.5,24.3,16,-1.4,1.6,0.2,0.004,-6.1,-1.3,-7.4
D'Andre Johnson,Florida Atlantic,Guard,Game Manager,1.961324365,-0.469328919,Inactive,53,1010,5.7,14.9,0.384,3.4,7.7,0.444,2.3,7.2,0.319,3.5,4.9,0.725,5.8,5.4,1.9,0,4.8,5.7,17.3,94.5,107.2,9.4,0.502,0.461,0.486,0.327,290,1.5,9.3,5.4,18.2,1.9,0,21.8,18.7,0.3,1,1.3,0.05,-2.4,-2,-4.4
D'Andre Williams,Arkansas-Little Rock,Guard,Game Manager,1.937815553,-0.076045852,Inactive,67,2006,6.8,16.7,0.403,5,11.9,0.42,1.8,4.9,0.363,4.6,6,0.761,7.3,7.1,2.9,0.1,4.3,5.4,19.9,100.5,99.6,15.2,0.507,0.456,0.292,0.359,688,2,13,7.2,26.5,2.9,0.2,18,20.7,2.3,2.9,5.2,0.104,0.5,0.7,1.2
D'Andre Wright,Tulsa,Forward,Offensive Big,-2.53607662,0.194383749,Inactive,124,2282,7.9,17.3,0.457,7.4,15.4,0.481,0.5,1.9,0.264,6.2,8.9,0.694,13.4,1.6,0.6,1.7,4.3,10.2,22.5,101.5,99.8,14.1,0.522,0.471,0.109,0.513,849,9.9,15.8,12.8,6,0.6,3.2,16.6,22.3,2.6,3.6,6.2,0.109,-1.9,0.9,-1
D'Angelo Allen,Missouri,Forward,Versatile Forward,-1.135904123,1.202722409,Inactive,53,721,5.1,11.6,0.441,4.3,9.6,0.446,0.9,2.1,0.417,1.7,3.5,0.488,12.1,2.5,1.3,1.1,2.3,6.8,12.8,101,107.4,11.1,0.482,0.478,0.176,0.301,163,8,14.6,11.3,8.7,1.3,2.1,14.8,13.5,0.5,0.6,1.1,0.061,-0.6,1.9,1.3
D'Angelo Harrison,St. John's (NY),Guard,Swingman,1.029186602,0.438434331,Inactive,125,4311,9.1,23.2,0.391,5.5,13,0.42,3.6,10.2,0.355,8.2,10.1,0.811,8,3.5,2.2,0.6,3.2,5,30,111.4,103.6,20.3,0.535,0.47,0.441,0.434,2013,3.5,11.6,7.5,12.6,2.2,1.1,10.2,26.7,11.2,4.9,16.1,0.149,5.1,-0.3,4.8
D'Angelo Jackson,Mississippi Valley State,Guard,Game Manager,2.454972056,-0.686374321,Inactive,55,1269,6.6,16.9,0.39,3.2,8.3,0.387,3.4,8.5,0.393,7,8.8,0.792,5.4,5.4,2.2,0.1,5.8,4.6,23.5,101,104.3,14.4,0.558,0.49,0.506,0.522,521,1.3,9.6,5.3,21.5,2.2,0.2,21.6,23.1,1.6,1.3,2.9,0.092,0.8,-3.2,-2.4
D'Angelo Richardson,Southern Mississippi,Guard,Game Manager,2.306567523,-0.607149841,Active,28,419,3.7,12.9,0.286,2.1,7.2,0.294,1.6,5.6,0.275,2.5,3.7,0.692,5.5,6.2,2,0,4.9,4.1,11.4,76.1,108.2,5,0.392,0.346,0.44,0.286,97,2.4,8.4,5.3,21.6,2,0,25.3,17.5,-0.6,0.4,-0.2,-0.018,-6.3,-2,-8.3
D'Angelo Russell,Ohio State,Guard,Game Manager,2.127268239,-0.17923111,Inactive,35,1188,11.8,26.3,0.449,6.9,14.5,0.479,4.8,11.8,0.411,6,8,0.756,10.1,8.9,2.8,0.6,5.2,3.8,34.4,115.7,94.5,26.6,0.573,0.541,0.449,0.303,671,3.6,15.4,9.8,30.1,2.8,1.1,14.8,30.2,4.4,2.4,6.8,0.229,8.7,3,11.7
D'Angelo Scott,Texas Southern,Forward,Shooting Wing,-0.676567523,0.90603391,Inactive,64,1440,5,9.3,0.535,4.8,8.2,0.586,0.2,1.2,0.179,4.9,6.4,0.763,12.4,2.6,2.5,0.9,4.2,4.4,15.1,109.4,101.9,14.9,0.61,0.546,0.124,0.69,400,10.1,14.4,12.3,9,2.5,1.6,25.4,14.2,1.9,2.1,3.9,0.109,-0.7,0.4,-0.3
D'Angelo West,Texas State,Guard,Swingman,0.90716306,-0.34528714,Inactive,19,99,5,18.6,0.267,1.2,3.7,0.333,3.7,14.9,0.25,3.7,5,0.75,7.4,1.9,0.6,0.6,3.1,6.8,17.4,85.8,102.5,5.1,0.414,0.367,0.8,0.267,26,2.3,12.1,7.1,6.1,0.6,1.2,12.9,20.6,0,0.1,0.1,0.036,-4.3,-3.3,-7.5
D'Arian Allen,Southern,Forward,Versatile Forward,-3.081496832,1.91245464,Inactive,28,307,7.9,13.3,0.592,7.7,13.1,0.586,0.2,0.2,1,3,6.6,0.457,14.1,0.7,1.1,1.7,4.5,12.6,18.9,102.6,100.1,13.5,0.576,0.599,0.014,0.493,103,11.9,14.6,13.3,2.5,1.1,3.2,21.5,18.2,0.3,0.5,0.8,0.106,-4,-1.4,-5.4
D'Aundray Brown,Cleveland State,Guard,Shooting Wing,0.559856409,1.582370338,Inactive,115,1814,7.5,15.4,0.487,6.5,12.6,0.513,1,2.8,0.333,2.8,3.5,0.768,10,3.6,5,0.8,3.1,5.5,18.7,111.8,95.7,19.2,0.544,0.511,0.144,0.265,574,8.7,12.4,10.5,12.4,5,1.7,17,17.4,5,6.5,11.5,0.15,2.8,4.7,7.5
D'Erryl Williams,San Diego State,Guard,Swingman,1.009038739,0.326950512,Active,85,717,3.3,7.8,0.418,2.7,6.4,0.427,0.5,1.4,0.375,1.6,3.1,0.528,7.5,4.5,2.6,0.2,3.3,6.2,8.6,89.8,94.1,7.4,0.467,0.451,0.176,0.396,120,2.9,11,7,13.6,2.6,0.3,26.5,10.6,-0.1,1.6,1.5,0.084,-3.1,3.4,0.3
D'Jari Nelson,Chicago State,Forward,Scoring Wing,-1.176763978,-0.612662713,Inactive,29,570,4.2,9,0.467,3.4,6.6,0.522,0.8,2.5,0.32,1.6,2.9,0.533,7.9,0.4,1.9,2,4.4,9,10.8,77.5,109.1,5.6,0.518,0.511,0.272,0.326,99,3.3,13.9,8.1,1.4,1.9,4,29.8,12.8,-0.4,0.3,-0.1,-0.008,-7.1,-0.6,-7.7
D'Juan Miller,Illinois-Chicago,Guard,Game Manager,2.497215196,-0.933166424,Inactive,20,514,4.2,13.8,0.304,3.4,10.4,0.322,0.8,3.4,0.25,1.9,3.2,0.593,6.4,9.6,2.6,0.2,5.2,4.8,11.2,79.7,109.6,7.7,0.364,0.335,0.243,0.235,124,2.7,10.1,6.1,33.7,2.6,0.4,25.2,17.5,-0.5,0.3,-0.2,-0.014,-4.5,-1.3,-5.8
D'Marcus Simonds,Georgia State,Guard,Swingman,0.851079614,0.185298233,Active,29,787,10.5,19.6,0.535,9.3,16.3,0.571,1.2,3.3,0.356,5.9,8.2,0.719,8.4,4.2,2.6,0.6,5.6,4.2,28,108.5,101,20.3,0.597,0.565,0.166,0.421,372,4.9,12,8.6,15.2,2.6,1.3,19.1,25.4,1.6,1.2,2.8,0.143,1.1,0.3,1.4
D'Marnier Cunningham,Memphis,Guard,Game Manager,2.810513359,-1.701248719,Inactive,20,217,6.2,16.6,0.373,5.3,13.8,0.388,0.8,2.8,0.3,2.2,3.1,0.727,4.2,9.3,4.2,1.1,6.2,6.2,15.4,85.7,96.4,10.7,0.428,0.398,0.169,0.186,64,1.6,6.2,4,29.2,4.2,2,25.5,20.3,-0.1,0.4,0.3,0.056,-3.1,1.1,-2
D'Marques Tyson,Portland,Guard,Swingman,0.938631956,0.187078866,Active,90,1762,8.3,20.1,0.413,2,4.6,0.432,6.3,15.5,0.408,2.1,2.6,0.808,6.7,1.8,1.1,0.3,2.4,5.1,25,114,111.6,15.2,0.587,0.57,0.772,0.128,641,2.2,10.8,6.5,6.6,1.1,0.6,10,20.6,3.6,0.9,4.5,0.102,3,-3.1,-0.1
D'Mitri Riggs,Eastern Kentucky,Guard,Swingman,1.506332978,0.545754765,Inactive,30,867,5.9,16,0.367,3.1,8.2,0.375,2.8,7.8,0.358,3.8,4.9,0.776,6.6,3.2,3,0.6,2.1,5.2,18.4,105.6,105.3,14,0.5,0.454,0.486,0.307,242,2.6,12.2,7,10.3,3,1.1,10.1,17.9,1.2,0.7,1.9,0.09,-0.9,-1.4,-2.3
D'Mitrik Trice,Wisconsin,Guard,Game Manager,1.922233906,-0.261973936,Active,37,674,6.4,16.9,0.38,2.9,8.5,0.344,3.5,8.4,0.418,2.8,3.5,0.789,6.3,5.8,1.8,0.3,3.4,4.7,19.1,106.8,99.5,12.5,0.515,0.484,0.495,0.207,208,1.2,11.1,6.1,17.2,1.8,0.5,15.5,18.5,0.9,1.1,2,0.12,1.4,2.1,3.5
D'Montre Edwards,Tennessee,Guard,Versatile Forward,-0.536048593,1.613239921,Inactive,28,195,6.5,19.5,0.333,3.6,11.4,0.314,2.9,8.1,0.36,4.6,6.2,0.737,15.3,1.6,2,0.3,2.9,8.5,20.5,99,95,12.3,0.456,0.408,0.417,0.317,58,4.3,25.6,14.7,5,2,0.5,11.5,21.1,0.2,0.4,0.5,0.111,-1.7,-0.5,-2.1
D'Shon Taylor,Norfolk State,Guard,Shooting Wing,0.008834744,0.372843638,Inactive,67,2028,8.6,19.1,0.45,5.8,11.3,0.516,2.8,7.8,0.355,5.9,8.3,0.719,10.2,2.8,1.9,1.3,3.5,5.3,25.9,113.1,103.8,19,0.562,0.522,0.408,0.433,828,6.7,13,10,10.3,1.9,2.6,13.3,22.9,4.7,2.5,7.2,0.142,2,-1.7,0.4
D'Vauntes Smith-Rivera,Georgetown,Guard,Swingman,1.708040938,0.47230782,Inactive,130,4257,8.6,20.3,0.423,5,10.4,0.481,3.6,9.9,0.362,6.7,8.1,0.83,7.4,5.5,2.4,0.3,3.1,3.4,27.5,118.3,103,20.7,0.569,0.511,0.487,0.398,1855,3.5,11,7.3,19.8,2.4,0.6,11.3,23.6,12.7,5.5,18.2,0.171,6.3,1,7.3
D'Von Campbell,Texas-El Paso,Guard,Game Manager,1.971723366,-0.222849827,Inactive,23,265,4.1,12.1,0.34,2.4,7.3,0.333,1.7,4.8,0.35,2.9,4.6,0.632,6.3,5.1,1.9,0,5.3,3.6,12.9,79.4,102.1,6.4,0.449,0.41,0.4,0.38,57,1.5,11.4,6.6,16.1,1.9,0,27.2,17.3,-0.2,0.3,0.1,0.014,-3.9,-0.2,-4.1
D'Von Campbell,Rutgers,Guard,Game Manager,2.088219346,-0.250944206,Inactive,25,434,6,15.5,0.385,3.2,7.2,0.444,2.8,8.4,0.333,3.2,4.8,0.667,4,4.9,1.2,0.1,2.9,4.3,17.9,104.2,116.8,10.4,0.503,0.474,0.538,0.308,134,2,5.9,3.9,16.4,1.2,0.2,14.1,17.7,0.4,0.1,0.5,0.045,0.5,-2.8,-2.2
D'Vonne Pickett,Seattle,Guard,Game Manager,1.60769291,-0.83001927,Inactive,59,1371,7,15.6,0.447,6.7,13.9,0.48,0.3,1.8,0.19,3.5,6.1,0.566,7.5,8.3,2.7,0.3,5.6,5.9,17.8,95.3,101,12.8,0.48,0.458,0.113,0.391,476,4,10.9,7.3,29.3,2.7,0.7,23.2,20.1,0.7,1.9,2.6,0.076,-2.1,0.3,-1.8
D'walyn Roberts,Texas Tech,Forward,Offensive Big,-2.522059906,-0.068532554,Inactive,115,1433,6.5,11.4,0.545,6.5,11.4,0.556,0,0,0,2.9,4.3,0.646,13.8,1.7,1.8,2.8,2.1,6.4,15.9,120.5,102.8,17.8,0.566,0.545,0.019,0.38,425,11.4,15.9,13.7,5.8,1.8,4.8,16,13.5,3.6,2.5,6,0.13,2.3,3,5.3
Da'Quan Cook,St. Bonaventure,Forward,Scoring Wing,-1.097663893,0.078688552,Inactive,116,2067,5,11.1,0.439,5,11.1,0.439,0,0,0,5.7,8.1,0.697,10.3,2.1,1.2,0.6,4.3,7.1,15.6,98.7,104.8,10.3,0.514,0.439,0,0.714,552,8.1,12.6,10.4,6.7,1.2,1,22.5,16.5,1.5,2.1,3.6,0.069,-0.8,0.5,-0.3
Da'Shawn Robinson,Louisiana Tech,Guard,Game Manager,2.842945787,-0.412084539,Active,18,155,4.6,14.6,0.317,2.8,7.8,0.364,1.8,6.7,0.263,2.8,5.3,0.533,6,8.2,2.8,0,3.5,5.3,13.8,91.5,99.4,9.7,0.405,0.378,0.463,0.366,48,2.1,9.6,5.9,24.8,2.9,0,17.2,18,0,0.3,0.3,0.068,-3.2,-1.2,-4.4
Dachon Burke,Robert Morris,Guard,Shooting Wing,0.393283705,1.039926522,Active,33,755,7.2,17.1,0.42,6.1,13.8,0.445,1.1,3.3,0.318,3.6,4.8,0.734,9.7,1.8,3.9,0.8,4.4,5.6,19,92,94.2,13.5,0.489,0.451,0.195,0.283,243,7,12.3,9.5,7.5,3.9,1.6,18.4,20.6,0,1.7,1.7,0.09,-3.5,2.7,-0.9
Daddy Ugbede,Drake,Forward,Offensive Big,-2.278474078,0.698986382,Inactive,44,400,7.9,14.3,0.553,7.9,14.3,0.553,0,0,0,6.5,9.6,0.683,13.2,0.8,1.2,0.2,4.1,10.8,22.4,108.2,106.9,14.2,0.593,0.553,0,0.67,140,9.5,17.8,13.7,2.8,1.2,0.3,17.9,20.5,0.6,0.4,1,0.102,-2.5,-2.5,-5
Dadrian Collins,Howard,Forward,Swingman,0.825689172,-0.017105874,Inactive,83,2074,6.9,19.5,0.355,2.7,7.1,0.385,4.2,12.4,0.337,2.7,3.8,0.705,7.3,2.2,0.8,0.3,4,4.8,20.7,94.7,110,10,0.486,0.462,0.635,0.198,644,3.7,10.5,6.9,9.5,0.8,0.5,15.9,21.3,1.1,1,2,0.04,-2,-3.7,-5.6
Dadrian Harris,Northwestern State,Guard,Swingman,0.876577535,-0.234686286,Inactive,35,172,3.7,14.7,0.25,2.1,7.3,0.292,1.5,7.3,0.208,1.2,2.1,0.571,6.1,2.8,1.5,0,5.2,8,10.1,65.3,107.4,-0.6,0.321,0.302,0.5,0.146,37,4.9,7.5,6.1,7.7,1.5,0,24.9,17.8,-0.4,0.1,-0.2,-0.05,-7.2,-3.4,-10.6
Daequon Montreal,Boise State,Forward,Versatile Forward,-1.388402608,0.925523902,Inactive,67,1712,8.8,18.4,0.476,8.3,16.7,0.497,0.4,1.6,0.265,5.6,7.9,0.714,11.8,2.3,1.2,1.2,3,5.3,23.6,110.8,102.7,18,0.533,0.488,0.089,0.427,687,9.8,15.1,12.3,7.9,1.2,2.2,11.9,21.6,3.7,2,5.7,0.134,-0.1,0.3,0.2
Daeshon Francis,Green Bay,Guard,Shooting Wing,-0.812542846,0.672575708,Inactive,33,447,7.4,12,0.621,7.3,11.7,0.624,0.1,0.3,0.5,5.5,8.5,0.645,9.6,3.4,1.5,1.2,2.8,6.7,20.5,124.9,97.9,18.8,0.64,0.626,0.023,0.713,149,9.2,9.1,9.1,11.1,1.5,2.2,14.7,16,1.2,0.8,2,0.179,1.8,1.3,3.1
Dago Pena,Marshall,Forward,Swingman,1.465800625,0.343810822,Inactive,119,1974,6.9,16,0.431,3,6,0.509,3.9,10,0.385,2.1,3.3,0.634,7,3.7,2,0.6,2.9,3.3,19.9,115,102.9,15.5,0.563,0.552,0.626,0.233,628,4.7,8.3,6.6,11.9,2,1,14.6,17.1,4.5,2.6,7.1,0.127,3.5,0,3.5
Dagur Jonsson,St. Francis (NY),Guard,Game Manager,2.269668657,-0.860905634,Inactive,32,542,4.6,16.4,0.282,2,6.2,0.321,2.6,10.3,0.258,2.6,3.8,0.706,4.4,4.7,0.8,0,4.2,3.4,14.6,82.6,106.6,4.3,0.4,0.362,0.624,0.228,137,1.6,6.7,4.1,16.8,0.8,0,18.7,19,-0.4,0.6,0.1,0.01,-6.6,-3.9,-10.5
Dai-Jon Parker,Vanderbilt,Guard,Swingman,1.252388996,-0.191588269,Inactive,92,2177,5,12.6,0.394,2.5,5.8,0.43,2.5,6.8,0.363,2,3,0.663,8.1,5.3,1.5,0.7,3.6,4.2,14.4,98.3,101.8,10.6,0.513,0.492,0.542,0.238,524,2.1,13.3,7.7,18.2,1.5,1.2,20.4,15.3,1.3,3,4.3,0.078,0.4,2.3,2.7
Daijon Macklien,Arkansas State,Guard,Swingman,1.286407132,-0.651106497,Inactive,23,281,3.8,8.7,0.439,2.8,6,0.464,1.1,2.8,0.385,1.3,1.9,0.667,4.5,3.8,1.3,0,5.1,4.5,10,78.9,108.8,4.3,0.519,0.5,0.317,0.22,49,1.2,7.1,4.1,12.7,1.3,0,34.6,12.7,-0.2,0.2,0,-0.002,-5.9,-1.1,-7
Dainan Swoope,Elon,Guard,Game Manager,2.082064973,0.127480864,Active,64,1729,6.7,17.1,0.39,2.7,6.2,0.436,4,10.9,0.364,4.5,6.3,0.719,6.4,4.9,1.9,0.2,3,3.9,21.9,109.4,105.5,14.9,0.544,0.507,0.638,0.369,655,2.5,9.4,6,15.9,1.9,0.3,13.1,20.4,3,1.9,4.9,0.113,1.6,-0.4,1.2
Daine Muller,Oregon State,Guard,Game Manager,2.273506266,-1.733079745,Active,21,207,3.7,8.1,0.464,0,0,0,3.7,8.1,0.464,0.9,1.2,0.75,5.2,5.2,0.9,0,2.6,5.5,12.1,120.7,113.6,9.7,0.702,0.696,1,0.143,43,0.6,9.6,5.2,17.5,0.9,0,23.1,9.9,0.3,0.1,0.4,0.072,0.5,-2.4,-1.9
Daiquan Walker,Central Florida,Guard,Game Manager,1.916589448,-0.548402449,Inactive,121,2619,5.8,15.1,0.381,3.1,8,0.394,2.6,7.1,0.368,2.2,2.9,0.758,5.8,6.1,1.7,0.4,4.2,3.5,16.3,97.4,109.2,10.6,0.496,0.468,0.471,0.195,750,1.7,9.2,5.5,20.4,1.7,0.6,20.4,17.7,1.5,1.7,3.3,0.05,-0.7,-1.2,-1.9
Dairese Gary,New Mexico,Guard,Game Manager,2.809039056,-0.516202315,Inactive,135,2119,7.3,15.7,0.456,5.9,11.5,0.495,1.4,4.2,0.362,10.1,13.2,0.751,5.7,9,2.2,0.1,4.4,4.1,26,121,101.5,21.3,0.586,0.509,0.296,0.791,971,2,9,5.5,30.1,2.2,0.1,19.6,22.2,10.4,5.5,15.9,0.191,6.3,1,7.4
Daishon Knight,Illinois State,Guard,Swingman,1.830010431,0.332530406,Inactive,69,2013,9.7,23.9,0.404,6.9,15.2,0.45,2.8,8.7,0.324,6.6,8.1,0.816,8.2,4.8,2.4,0.2,4.2,2.8,28.7,105,100.4,18.6,0.518,0.463,0.362,0.337,898,2.5,13.2,7.8,18.8,2.3,0.3,13.2,27.2,3.6,3.2,6.7,0.134,2.2,0.3,2.5
Daishon Smith,Wichita State,Guard,Game Manager,2.712320888,0.232190613,Active,36,536,5.4,13,0.413,2.4,5.2,0.458,3,7.8,0.384,4.6,6.2,0.741,8.5,7.3,3.8,0.2,4.2,5.5,18.4,112.3,88.3,16.4,0.576,0.529,0.603,0.479,185,2.3,13.4,8.1,21.3,3.8,0.4,20.8,17.2,1,1.5,2.4,0.181,3.4,4.9,8.3
DaJuan Coleman,Syracuse,Center-Forward,Offensive Big,-3.050225033,0.334333371,Active,91,1388,7.5,14.4,0.518,7.5,14.4,0.52,0,0,0,4.9,8.8,0.556,17.8,1.1,2.3,2.6,4.3,8.5,19.9,103.3,94.9,17.6,0.533,0.518,0.003,0.607,457,13.8,19.3,16.5,3.7,2.3,5.1,18.9,19.3,1.7,2.9,4.5,0.13,-0.9,3.6,2.6
Dajuan Graf,Florida Gulf Coast,Guard,Game Manager,1.751052805,-0.521929704,Active,135,3338,6.1,13.1,0.462,5.1,10.3,0.499,0.9,2.8,0.327,3.9,5.2,0.746,6,7.3,2.1,0.1,4,4.2,17,106.7,99.7,13.4,0.543,0.497,0.216,0.398,1065,1.7,9.6,5.7,23.4,2.1,0.1,20.5,16.8,4.3,5.5,9.8,0.118,-1.7,-0.2,-1.9
DaJuan Smith,UC-Santa Barbara,Guard,Shooting Wing,0.592913696,0.424647982,Inactive,62,786,5.5,12.9,0.428,5.2,11.6,0.45,0.3,1.3,0.235,2.4,4,0.608,9.7,5.2,1.9,0.3,3.3,3.7,13.8,96.9,101.1,11.3,0.465,0.44,0.102,0.307,200,5,13.2,9.2,16.3,1.9,0.6,18.1,15.6,0.4,1.1,1.5,0.078,-2.3,1.2,-1.2
Dakarai Allen,San Diego State,Guard,Shooting Wing,0.349915923,-0.012333446,Active,133,2476,5.8,13.1,0.444,4.8,9.2,0.519,1,3.8,0.265,4.1,6.3,0.645,8.2,2.9,3,1.6,3.2,6.9,16.7,103.3,91.8,13.4,0.52,0.483,0.293,0.484,671,4.5,10.7,7.6,9.7,3,3,16.4,16.3,2.3,5.9,8.2,0.132,-0.2,4.9,4.7
Dakarai Henderson,Sam Houston State,Guard,Swingman,1.501916193,0.118569148,Active,132,2978,8.6,23.3,0.371,4,9.7,0.417,4.6,13.6,0.338,3.6,5.4,0.673,5.4,2.4,1.2,0.1,2.8,2.9,25.5,100.7,103,12.4,0.493,0.469,0.583,0.233,1143,2.7,8,5.3,8.7,1.2,0.3,9.9,24.5,3,4,7.1,0.095,-1.3,-3.1,-4.3
Dakarai Tucker,Utah,Guard,Swingman,0.794224915,0.306042917,Inactive,125,2234,6.8,15.2,0.443,2.8,5.1,0.551,4,10.2,0.39,2.1,2.7,0.796,6.8,2.2,1.3,0.9,2,3.9,19.6,116.3,101.1,14,0.594,0.574,0.668,0.176,622,2.5,10.4,6.8,6.8,1.3,1.5,10.7,16.3,4,3.3,7.3,0.132,3.2,1.2,4.4
Dakari Johnson,Kentucky,Center,Offensive Big,-3.127732711,0.012615691,Inactive,78,1185,8.4,15.6,0.537,8.4,15.6,0.537,0,0,0,6.7,11.9,0.559,17.4,2.1,1.2,3.1,3.5,7.7,23.4,115.4,91.2,21.2,0.55,0.537,0,0.763,461,15,17.2,16.2,6.7,1.2,5.2,14.1,20.6,2.9,2.9,5.8,0.196,3.1,4.9,8.1
Dakota Mathias,Purdue,Guard,Swingman,1.831513927,-0.101812914,Active,104,2443,5.6,13.6,0.413,1.9,4.2,0.455,3.7,9.4,0.394,1.8,2.2,0.793,6.9,6.3,1.4,0.2,2.4,4.5,16.7,117.6,100.4,13,0.569,0.549,0.69,0.162,699,0.8,12,6.8,18.7,1.4,0.4,13.9,14.7,4.4,3.8,8.2,0.134,3.8,2.5,6.3
Dakota Quinn,Samford,Forward,Defensive Big,-3.673426724,-1.921986136,Inactive,27,204,9,16.3,0.552,9,15.8,0.571,0,0.6,0,2,4.2,0.467,13.8,0.8,1.7,4.2,3.7,11.5,20,97.9,99.1,15.1,0.545,0.552,0.034,0.259,63,6.4,21.5,14,3.1,1.7,8.5,16.6,19.2,0.1,0.4,0.5,0.092,-5.5,1.9,-3.6
